page,name,variety,description
https://www.winemag.com/buying-guide/cricket-hill-2009-merlot-applegate-valley/,Donati Family Vineyard 2016 Merlot (Paicines),Merlot,"Apparently this is the current release. The winery aims at a Right Bank, Bordeaux-style profile. At this advanced age the wine is showing some bricking at the edges, with mature drying fruit and a big dose of barrel. Smoky, oaky and toasty, it's a wine to drink up, perhaps with a big steak dinner. "
https://www.winemag.com/buying-guide/original-house-wine-2014-mountain-merlot-america/,J. Lohr 2017 Los Osos Merlot (Paso Robles),Merlot,Light aromas of raspberry and berry lead to medium-bodied flavors. The tannins bring a touch of astringency that's offset by the sweetness of the red- and blue-fruit flavors. 
https://www.winemag.com/buying-guide/lovingston-2015-josies-knoll-merlot-monticello/,Donati Family Vineyard 2016 Merlot (Paicines),Merlot,"Fruity aromas of blueberry pie, raspberry and Cran-Grape Juice are palpable. Flavors in the same vein are jammy and spicy. Mouthwatering acidity manifests itself in this full-bodied fruit bomb. "
https://www.winemag.com/buying-guide/happy-camper-2014-merlot-california/,Woodbridge by Robert Mondavi 2017 Merlot (California),Merlot,"The emphasis in this light-bodied wine is on fresh, fruity flavors like strawberry and red plum, which go well with the soft, non-tannic texture. A touch of sweetness on the finish keeps the fruity vibe going. "
https://www.winemag.com/buying-guide/robert-hall-2014-merlot-paso-robles/,Donati Family Vineyard 2016 Merlot (Paicines),Merlot,"Dark chocolate, black cherry, plum and wet concrete show on the nose of this bottling from a winery recently acquired by O'Neill Vintners. There are lots of earthy flavors on the palate, from freshly turned loam to dusty rocks, set against tangy dried elderberry fruit. "
https://www.winemag.com/buying-guide/ancient-peaks-2014-merlot-santa-margarita-ranch/,J. Lohr 2017 Los Osos Merlot (Paso Robles),Merlot,"Roast beef aromas make for a meaty entry on this bottling from a large vineyard in the southern reaches of Paso Robles. Black currant and rosebud scents round out the nose. Macerated black fruit kicks off the palate but begins to taste sour, while lava rock and gravel notes make for an earthy midpalate. "
https://www.winemag.com/buying-guide/michael-sullberg-2014-lot-91-reserve-merlot-california/,J. Lohr 2017 Los Osos Merlot (Paso Robles),Merlot,"Nice flavor concentration and light body make this wine a standout. It starts with vivid black cherry aromas that lead to riper, almost-sweet cherry and blackberry flavors. The texture is structured with moderate tannins that keep the flavors going through the finish. "
https://www.winemag.com/buying-guide/3-steves-winery-2013-merlot-livermore-valley/,Provenance Vineyards 2016 Merlot (Napa Valley),Merlot,"This full-bodied wine spent 18 months in French oak barrels and has a lightly smoky aroma, vivid red cherry and raspberry flavors, a sleek texture and good concentration. "
https://www.winemag.com/buying-guide/firestone-2012-merlot-santa-ynez-valley/,Cousiño-Macul 2014 Finis Terrae Red (Maipo Valley),Merlot,"Dark berry and cherry aromas meet with touches of pasilla chile, peppercorn and sandalwood on the distinctive nose of this bottling from one of the region's first estate wineries. The palate is smooth, with dried berry, juniper, dark chocolate and more chile pepper greenness, which fits nicely into the overall picture. "
https://www.winemag.com/buying-guide/broken-earth-2013-reserve-merlot-paso-robles/,Château Bourseau 2016  Lalande de Pomerol,Merlot,"Cherry pie, cherry candy and dried ginger notes converge for a very approachable and inviting nose on this bottling from a sprawling vineyard in eastern Paso Robles. It's light in body, but solid red cherry, cedar and smoked chocolate flavors keep it lively. "
https://www.winemag.com/buying-guide/renieri-2012-grido-merlot-toscana/,Château Bourseau 2016  Lalande de Pomerol,Merlot,"Made entirely from Merlot, this opens with subtle black currant and bell pepper aromas. The straightforward palate delivers black cherry jam, dark chocolate and vanilla notes, with firm but polished tannins. Drink 2017–2022. "
https://www.winemag.com/buying-guide/veramar-2015-jb-winemaker-series-merlot-virginia/,Provenance Vineyards 2016 Merlot (Napa Valley),Merlot,"This wine is lush, with aromas of cassis, lavender and kirsch enveloped in wafts of church incense. Bright cherry and violet meld with velvety tannins and delicate acidity. The finish is long and full of cedar and botanicals. "
https://www.winemag.com/buying-guide/lucas-lewellen-2014-judges-reserve-merlot-santa-barbara-county/,Duckhorn 2016 Merlot (Napa Valley),Merlot,"A nod to the winery's co-owner Judge Royce Lewellen, this bottling is full of campfire smoke, red cherry, hibiscus and roasted pork aromas. That smoky character, which is pleasant if a tad overbearing, follows through to the palate, accenting the plum and black pepper flavors. "
https://www.winemag.com/buying-guide/terre-del-marchesato-2013-aldone-merlot-toscana/,Tapiz 2013 Las Notas de Jean Claude Red (Mendoza),Merlot,"This juicy all-Merlot bottling boasts blackberry and green peppercorn aromas. The firm palate doles out black currant, tobacco, clove and licorice flavors, framed by crunchy tannins. Enjoy through 2020. "
https://www.winemag.com/buying-guide/chateau-souverain-2014-merlot-california/,Nelson Neves 2015 Superior Merlot (Bairrada),Merlot,"It's a treat to find a well-priced Merlot that has some gutsy tannin and dark fruit to go along with its sweeter flavors and mild texture. This wine has concentrated black cherry, clove and oak spice flavors, with a firm structure and lingering finish. "
https://www.winemag.com/buying-guide/enate-2011-merlot-somontano/,Pegasus Estate 2016 Quadrille Vogelzang Vineyard Red (Santa Ynez Valley),Merlot,"Cedary plum and berry aromas are savory and ripe, but not overt. This feels layered and almost lush, with grabby tannins. Flavors of blackberry, baking spices, cocoa and mocha finish chewy, chocolaty and long. This is a serious Merlot to drink through 2019. "
https://www.winemag.com/buying-guide/rancho-sisquoc-2014-flood-family-vineyards-merlot-santa-barbara-county/,Casca Wines 2016 Cabo da Roca Baga Reserva Merlot (Lisboa),Merlot,"Sweet cedar aromas kick off this attention-grabbing bottling, with elderberry and black plum scents combining for an Old World feel in which the structure can be sensed on sniff alone. Wood and graphite notes pop on the palate, where a loamy riverstone minerality courses through black currant flavors, finishing on chocolate cake. "
https://www.winemag.com/buying-guide/le-macchiole-2013-messorio-merlot-toscana/,Le Macchiole 2015 Messorio Merlot (Toscana),Merlot,"Made from 100% Merlot grapes, this boasts ripe red berry, cassis, espresso, vanilla and chopped mint aromas. The densely concentrated palate doles out ripe cassis, licorice, tobacco and sage flavors, blanketed in velvety tannins. Drink through 2022. "
https://www.winemag.com/buying-guide/chateau-fayat-2014-pomerol/,Sunstone 2017 Villa Sole Red (Santa Ynez Valley),Merlot,"Under the same ownership as Château la Dominque in neighboring Saint-Emilion, this estate produces 100% Merlot. This generous wine with its rich tannins is dark with tight acidity, juicy black fruits and dark coffee flavors. It is concentrated and is going to take many years to soften. Drink from 2023. "
https://www.winemag.com/buying-guide/le-macchiole-2012-messorio-merlot-toscana/,Le Macchiole 2011 Messorio Merlot (Toscana),Merlot,"French oak, coconut, cassis, menthol and coffee aromas lead the nose of this structured red. Made entirely from Merlot, it's densely concentrated, offering mature plum, black currant, dried sage, anise and espresso flavors. Firm, close-grained tannins give the finish grip. Drink 2018–2025. "
https://www.winemag.com/buying-guide/occasio-2013-thatcher-bay-vineyard-merlot-livermore-valley/,Silverado 2015 Mt George Vineyard Estate Grown Merlot (Coombsville),Merlot,"Subtle power and a structure built for aging lift this wine above the crowd. It has deep and concentrated black cherry and cassis flavors, an abundance of fine-grained tannins, velvety texture, and a tasty, lingering finish. Best after 2019. "
https://www.winemag.com/buying-guide/castle-rock-2014-merlot-columbia-valley-wa/,J. Lohr 2017 Los Osos Merlot (Paso Robles),Merlot,"Aromas of green wood, herb and cherry lead to ripe but chalky feeling fruit flavors. There's some interesting things going on but a sense of astringency and bitterness proves distracting. "
https://www.winemag.com/buying-guide/obelisco-estate-2013-bdx-estate-grown-merlot-red-mountain/,Earth's Harvest 2013 Merlot (California),Merlot,Herb and red-fruit aromas are accented by light volatile notes. The cherry flavors are lush and full but can't make up the difference. Tasted twice with consistent notes. 
https://www.winemag.com/buying-guide/the-naked-grape-nv-merlot-california/,Château la Bastidette 2016  Montagne-Saint-Émilion,Merlot,"This is bold for a boxed wine, showing ripe, lightly spicy flavors supported by a firm and moderately tannic texture. It's nearly dry, too. "
https://www.winemag.com/buying-guide/flam-2012-reserve-merlot-galilee/,Paraduxx 2016 Proprietary Red (Napa Valley),Merlot,"Deep garnet in color, this wine has a bouquet of elderberry, raspberry, and lilac. It is slightly too tart, with flavors of cherry and pomegranate that are boosted by notes of eucalyptus that recede during the zesty finish. "
https://www.winemag.com/buying-guide/vin-vault-nv-merlot-california/,Donati Family Vineyard 2016 Merlot (Paicines),Merlot,"Robust, dry and firmly textured, this wine is built like a higher tier bottling and has the stuffing to pair with steak or prime rib. The flavors suggest black cherry and dark chocolate, with firm tannins providing weight. "
https://www.winemag.com/buying-guide/matteo-2012-red-wine-merlot-columbia-valley-wa/,Blackbird Vineyards 2016 Contrarian Red (Napa Valley),Merlot,"Though not labeled as such, this wine is all Merlot coming from Stillwater Creek Vineyard on the Royal Slope. Aromas of red currant, dill, vanilla and wood spice are followed by lighter styled red-fruit flavors. There are some intriguing things going on but they don't seem to all come together. "
https://www.winemag.com/buying-guide/chateau-ste-michelle-2014-merlot-columbia-valley-wa/,J. Lohr 2017 Los Osos Merlot (Paso Robles),Merlot,"Appealing aromas of cocoa, vanilla, spice and red fruit are followed by plump ripe fruit and barrel flavors. Chocolate flavors linger on the finish. The oak plays prominently. "
https://www.winemag.com/buying-guide/castellare-2014-poggio-ai-merli-merlot-toscana/,Roots Run Deep Winery 2014 The Scholar Cabernet Sauvignon (Howell Mountain),Merlot,"This 100% Merlot opens with aromas of black-skinned berry, toasted oak and vanilla. The concentrated palate delivers blackberry jam, mocha, tobacco and cedar alongside grainy tannins that clench the finish. "
https://www.winemag.com/buying-guide/elena-walch-2013-kastelaz-riserva-merlot-alto-adige/,Château Bourseau 2016  Lalande de Pomerol,Merlot,"This 100% Merlot opens with delicate aromas of black currant, tilled earth and a whiff of vanilla. The ripe palate offers black-skinned berries, pipe tobacco and hints of toast alongside assertive tannins. Drink through 2020. "
https://www.winemag.com/buying-guide/de-stefani-2014-plavis-merlot-piave/,Trentadue La Storia 2016 Block 500 Merlot (Alexander Valley),Merlot,"Made entirely with Merlot, this offers aromas of black-skinned fruit and baking spice. The straightforward approachable palate shows black plum, tobacco and a vanilla note framed in supple tannins. Enjoy soon. "
https://www.winemag.com/buying-guide/chateau-ste-michelle-2014-indian-wells-merlot-columbia-valley-wa/,Nelson Neves 2015 Superior Merlot (Bairrada),Merlot,"The aromas bring notes of milk chocolate, spice and red fruit, along with high-toned vanilla accents. The fruit and barrel flavors are plush and full, while still showing a lovely sense of balance. "
https://www.winemag.com/buying-guide/damiani-2012-reserve-merlot-finger-lakes/,Pegasus Estate 2016 Quadrille Vogelzang Vineyard Red (Santa Ynez Valley),Merlot,"Dark, ripe and concentrated, this voluptuous red offers loads of Merlot's characteristically plush plum and cherry flavors. It's also a deeply nuanced wine with pretty violet and chocolate notes mingling into spicy licorice and graphite. Richly textured, yet neatly balanced, it's drinking beautifully now but should hold well over the next decade. "
